Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
691,"G Wilder","Freedom time: Negritude, decolonization, and the future of the world",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=_gidBgAAQBAJ&oi=fnd&pg=PT7&dq=decolonization&ots=WRXZjKcCl-&sig=0Ci2rNPX4Fz12EFJC717D-mlTtM","https://scholar.google.com/scholar?cites=2696585850006000386&as_sdt=2005&sciodt=2007&hl=en",16,"2023-10-31 15:46:03","BOOK","","","",,,,,691,86.38,691,1,8,"… typesof timeand peculiar political tenses required or enabled by decolonization. Decolonization raised fundamental questions for subjectpeoples aboutthe frameworks withinwhich …","https://www.dukeupress.edu/freedom-time/","https://scholar.google.com/scholar?q=related:AtPzH4sybCUJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
768,"C Young","Politics in Congo: decolonization and independence",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=F0LWCgAAQBAJ&oi=fnd&pg=PR9&dq=decolonization&ots=CxsUU5-moy&sig=DDOtKvGQWFfQ__rwim5E70s15ps","https://scholar.google.com/scholar?cites=6471935215267731650&as_sdt=2005&sciodt=2007&hl=en",17,"2023-10-31 15:46:03","BOOK","","","",,,,,768,96.00,768,1,8,"The process of decolonization, the development of the nationalist movement, and the salient aspects of the emerging post-independence policy in the Congo since 1954 are studied. …","","https://scholar.google.com/scholar?q=related:wthf28nu0FkJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
194,"A Clayton","The wars of French decolonization",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=UNcFBAAAQBAJ&oi=fnd&pg=PP1&dq=decolonization&ots=NW8D0zauJ2&sig=ePjbuEJiBN5uaOgZWSW5UKAqAw8","https://scholar.google.com/scholar?cites=3967920065903258174&as_sdt=2005&sciodt=2007&hl=en",18,"2023-10-31 15:46:03","BOOK","","","",,,,,194,21.56,194,1,9,"This ambitious survey draws together the two major wars of decolonization fought by France in Indochina and Algeria (as well as the lesser but far from insignificant military operations …","","https://scholar.google.com/scholar?q=related:PupO6UbiEDcJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
628,"R Burke","Decolonization and the evolution of international human rights",2011,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=g_xt_WheoYwC&oi=fnd&pg=PP2&dq=decolonization&ots=KsH2dWOQ-_&sig=80KGpNjla4QhO3_u8qodk7EFq0o","https://scholar.google.com/scholar?cites=7274332676756510231&as_sdt=2005&sciodt=2007&hl=en",19,"2023-10-31 15:46:03","BOOK","","","",,,,,628,52.33,628,1,12,"In the decades following the triumphant proclamation of the Universal Declaration of Human Rights in 1948, the UN General Assembly was transformed by the arrival of newly …","","https://scholar.google.com/scholar?q=related:F5YWSAef82QJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
306,"S Tamale","Decolonization and Afro-feminism",2020,"","nru.uncst.go.ug","https://nru.uncst.go.ug/handle/123456789/5341","https://scholar.google.com/scholar?cites=5230665604581757054&as_sdt=2005&sciodt=2007&hl=en",20,"2023-10-31 15:46:03","BOOK","","","",,,,,306,102.00,306,1,3,"If I could, I would introduce Sylvia Tamale with singing and dancing – an aptly Afro-Feminist way to honour an author whose reputation as a thinker, scholar, and activist is renowned. …","https://nru.uncst.go.ug/xmlui/bitstream/handle/123456789/5341/Decolonization%20and%20Afro-Feminism.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:fhDzc6cOl0gJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
370,"A Sium, C Desai, E Ritskes","Towards the'tangible unknown': Decolonization and the Indigenous future",2012,"Decolonization: indigeneity …","jps.library.utoronto.ca","https://jps.library.utoronto.ca/index.php/des/article/view/18638","https://scholar.google.com/scholar?cites=7494552658380509118&as_sdt=2005&sciodt=2007&hl=en",21,"2023-10-31 15:46:03","","","","",,,,,370,33.64,123,3,11,"… Decolonization: Indigeneity, Education &Society, we examine the many contradictions, contestations and possible pathways to decolonization. … our certainty that decolonization centers …","https://jps.library.utoronto.ca/index.php/des/article/download/18638/15564/","https://scholar.google.com/scholar?q=related:vs86We__AWgJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
81,"L Gordon","Freedom, justice, and decolonization",2020,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781003112594/freedom-justice-decolonization-lewis-gordon","https://scholar.google.com/scholar?cites=8307753702179390865&as_sdt=2005&sciodt=2007&hl=en",22,"2023-10-31 15:46:03","BOOK","10.4324/9781003112594","","",,,,,81,27.00,81,1,3,"The eminent scholar Lewis R. Gordon offers a probing meditation on freedom, justice, and decolonization. What is there to be understood and done when it is evident that the search for …","https://scholar.archive.org/work/zyifemofbjca5ipkux5yq7r7bq/access/wayback/https://s3-euw1-ap-pe-ws4-capi2-distribution-p.s3-eu-west-1.amazonaws.com/books/9781003112594/HUB/googleScholarPdf.pdf?response-content-disposition=attachment%3B%20filename%3D%229781003112594_googlepreview.pdf%22&response-content-type=application%2Fpdf&x-amz-security-token=IQoJb3JpZ2luX2VjEJL%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCWV1LXdlc3QtMSJHMEUCIQDrGLbwfiqnYop%2BmQhHgbKN6uSmtcug3rbVqgq2vd7qQQIgT%2FJ5v5GcQfVHB8e3v9CQ%2BG9d4uzehDyjg9%2B%2Fmh4xoakqtAMIKxACGgwwMTIxNzcyNjQ1MTEiDHOAC4Ct049O0kYpcCqRA%2BAN%2FO3CeA2N1HUFQZU9ciVrIkC3qoVrPJCq1VrwUNvxxXWB0c7G6KRlFcPgc%2FBrxBO0CB%2FsjGBjbun5DL2euoN0icJRV2XqfcAFArMjely%2Bxhzc6dRZaUVAhJnwbKO2f6Y%2Bk4LYvRof1p501KPfJgkQ9Rr1U7ll1AYMhO6CE%2BVFHwiFZ6W%2B9A7logpNADu%2F5zDkXqeYJzatPGk%2BJfgoSH9ULjJs9kOReI86u3VEDvANtHc%2FQKvcOrulmUu9xY5tCm%2B5y2WBaQPOcn%2F8tvQOnVGAA3FyuIjPcI%2FJ7OiwWvDUWT6c%2FSfQzA%2FH7S9jKkDEdjMvf5A2UNqweyudoYrgAQzmA0L%2BTjzDVcptF7QEEyj8KSK6%2FscLqgdTKIMQEWX0AZOnreQy2wxUaMfzHFO741cT0ZocI12ptwHQWUBbZCFAFagvpJ%2BMV6iTtM9KHyX%2BX0N%2FKEad3v7rB56xhctzD%2BRuApHCNNEJ9ogCR6TFkEL3ZBOuAeuhkEmAqGrO4SZNuYNZqkksL8R50%2BMqCO15uOlYMML2t%2F4FOusBjyB6MEWQoBRoKTN89Y5aAjSFWSR2r4uemw2%2BkVHexVRp2WMQXi97qbcgNNcv%2F%2B%2B2Koh9pjinAmaDV%2FI69Jbc1jcjJsmL5kL0Wsv6V2Oyw6xb9TYpQIuYXmu6aRNJZGGaKfDq28iq%2BraNT6emYsAdHGpDQXDlURn2Bh%2F31xObNvKmCm%2FbnbLqvFwlGazJqP05gyDdR%2F7PzVwxsIURtaAeXSU%2Bss5mcAMOp0bfXFJ0kIqVQfn34iWrqNbqn2KefuI8eooINMOrVN%2F9da4YPD5iEN5hhsCsh8zSxbTfQ6TTOXL%2BisjFfmE8cghQEg%3D%3D&AWSAccessKeyId=ASIAQFVOSJ57SO7XMBMM&Expires=1607944276&Signature=oFk00%2F5%2F8LF5Z95npcfLlplT41k%3D","https://scholar.google.com/scholar?q=related:kcXWy_kRS3MJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
106,"E Gartzke, D Rohner","The political economy of imperialism, decolonization and development",2011,"British Journal of Political Science","cambridge.org","https://www.cambridge.org/core/journals/british-journal-of-political-science/article/political-economy-of-imperialism-decolonization-and-development/12B55BF480BD5AD33215CD1C3020B199","https://scholar.google.com/scholar?cites=10236734342176959329&as_sdt=2005&sciodt=2007&hl=en",23,"2023-10-31 15:46:03","","","","",,,,,106,8.83,53,2,12,"… This article presents a theory of imperialism and decolonization that explains both historic cycles of expansion and decline and the collective demise of the urge to colonize. …","https://www.zora.uzh.ch/id/eprint/55599/1/S0007123410000232a-Gartzke.pdf","https://scholar.google.com/scholar?q=related:Yet_zaUvEI4J:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
833,"SS Huang, E Septimus, K Kleinman…","Targeted versus universal decolonization to prevent ICU infection",2013,"… England Journal of …","Mass Medical Soc","https://www.nejm.org/doi/full/10.1056/nejmoa1207290","https://scholar.google.com/scholar?cites=6048262394962394725&as_sdt=2005&sciodt=2007&hl=en",24,"2023-10-31 15:46:03","HTML","10.1056/nejmoa1207290","","",,,,,833,83.30,208,4,10,"… Universal decolonization resulted in a significantly … decolonization or screening and isolation. One bloodstream infection was prevented per 99 patients who underwent decolonization. …","https://www.nejm.org/doi/full/10.1056/nejmoa1207290","https://scholar.google.com/scholar?q=related:ZT4WaJq-71MJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
72,"C Kramsch","Between globalization and decolonization",2019,"… foreign language education: The misteaching of …","books.google.com","https://books.google.com/books?hl=en&lr=&id=STiDDwAAQBAJ&oi=fnd&pg=PA50&dq=decolonization&ots=xqOBAv_7Ef&sig=Lm7J7Ekb6vEweUYmvAQ1I8WpEd0","https://scholar.google.com/scholar?cites=17488814789784057774&as_sdt=2005&sciodt=2007&hl=en",25,"2023-10-31 15:46:03","","","","",,,,,72,18.00,72,1,4,"Foreign language education today is positioned between national and global world orders. On the one hand, attempts to decolonize the teaching of national languages through …","","https://scholar.google.com/scholar?q=related:rjetP2TAtPIJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
197,"M Bruchac, S Hart, HM Wobst","Indigenous archaeologies: a reader on decolonization",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=zbNJDAAAQBAJ&oi=fnd&pg=PP1&dq=decolonization&ots=Wz0HZhA4MI&sig=UMlo1r-j5hrJBoA9v95ZbHqNRg4","https://scholar.google.com/scholar?cites=5138572600039702275&as_sdt=2005&sciodt=2007&hl=en",26,"2023-10-31 15:46:03","BOOK","","","",,,,,197,28.14,66,3,7,"This comprehensive reader on indigenous archaeology shows that collaboration has become a key part of archaeology and heritage practice worldwide. Collaborative projects and …","","https://scholar.google.com/scholar?q=related:A__r7Y3gT0cJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
85,"J Eckel","Human rights and decolonization: new perspectives and open questions",2010,"Humanity: An International Journal of Human Rights …","muse.jhu.edu","https://muse.jhu.edu/pub/56/article/394853/summary","https://scholar.google.com/scholar?cites=8907094921752214865&as_sdt=2005&sciodt=2007&hl=en",27,"2023-10-31 15:46:03","","","","",,,,,85,6.54,85,1,13,"… as a key feature of the decolonization process. On the one hand… decolonization. As yet the still nascent historiography on human rights has not paid much attention to the decolonization …","https://muse.jhu.edu/pub/56/article/394853/pdf","https://scholar.google.com/scholar?q=related:Uf25t6NbnHsJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
78,"A Stilz","Decolonization and self-determination",2015,"Social Philosophy and Policy","cambridge.org","https://www.cambridge.org/core/journals/social-philosophy-and-policy/article/decolonization-and-selfdetermination/A5E1F0CE272476C91C15E1BB82CF4A4F","https://scholar.google.com/scholar?cites=14334254903008624081&as_sdt=2005&sciodt=2007&hl=en",28,"2023-10-31 15:46:03","","","","",,,,,78,9.75,78,1,8,"… There is widespread consensus that decolonization was not just a legal imperative, but a … that applies to decolonization alone. Rather, our intuitions about decolonization can be justified …","","https://scholar.google.com/scholar?q=related:0f26XeOA7cYJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
116,"J Darwin","British decolonization since 1945: a pattern or a puzzle?",2013,"Perspectives on Imperialism and Decolonization","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781315889368-13/british-decolonization-since-1945-pattern-puzzle-john-darwin","https://scholar.google.com/scholar?cites=14925437508455900937&as_sdt=2005&sciodt=2007&hl=en",29,"2023-10-31 15:46:03","","10.4324/9781315889368-13/british-decolonization-since-1945-pattern-puzzle-john-darwin","","",,,,,116,11.60,116,1,10,"… Unless, that is, we assume that the actual course of British decolonization exactly … decolonization of which Sir Humphrey Appleby would approve, and might have written: …","","https://scholar.google.com/scholar?q=related:CSfO6FXOIc8J:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
228,"M Kohn, K McBride","Political theories of decolonization: Postcolonialism and the problem of foundations",2011,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=LVfiBwAAQBAJ&oi=fnd&pg=PR7&dq=decolonization&ots=iCz8TU_rts&sig=H6xqw6ILRyZ57zsNRLqZmBGF5bo","https://scholar.google.com/scholar?cites=11461836489802418254&as_sdt=2005&sciodt=2007&hl=en",30,"2023-10-31 15:46:03","BOOK","","","",,,,,228,19.00,114,2,12,"… of the texts of decolonization and postcolonialism will greatly … of colonization and decolonization across different contexts … Seeing the dynamics of decolonization and postcolonialism …","","https://scholar.google.com/scholar?q=related:TohIYI-fEJ8J:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
575,"SJ Ndlovu-Gatsheni","Epistemic freedom in Africa: Deprovincialization and decolonization",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=2y9iDwAAQBAJ&oi=fnd&pg=PT8&dq=decolonization&ots=BPSf-Vzd_7&sig=-U8rOA5E6EZ79cSpgja6ZieijG4","https://scholar.google.com/scholar?cites=2711940555176117099&as_sdt=2005&sciodt=2007&hl=en",31,"2023-10-31 15:46:03","BOOK","","","",,,,,575,115.00,575,1,5,"… Thus the triple processes of provincializing Europe, deprovincializing Africa and epistemological decolonization which frame this book constitute a drive for a restorative …","","https://scholar.google.com/scholar?q=related:a4M_A5G_oiUJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
63,"S Latouche","Imaginary, decolonization of",2014,"Degrowth","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9780203796146-30&type=chapterpdf","https://scholar.google.com/scholar?cites=197309707907305698&as_sdt=2005&sciodt=2007&hl=en",32,"2023-10-31 15:46:03","","","","",,,,,63,7.00,63,1,9,"Entropy, a measure of energy and resource degradation, is one of the basic concepts of Thermodynamics. Its definition requires a closer look at the concept of energy, usually defined …","https://kyl.neocities.org/books/[SOC%20DAL]%20degrowth%20-%20a%20vocabulary%20for%20a%20new%20era.pdf#page=192","https://scholar.google.com/scholar?q=related:4hCNSiL8vAIJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
173,"M Thomas, B Moore, L Butler","Crises of empire: decolonization and Europe's imperial states",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=G-SkBwAAQBAJ&oi=fnd&pg=PR3&dq=decolonization&ots=FhS0wd3aWf&sig=yeNT99LRg2WmFspg5hAU5EhRluI","https://scholar.google.com/scholar?cites=151246903626928977&as_sdt=2005&sciodt=2007&hl=en",33,"2023-10-31 15:46:03","BOOK","","","",,,,,173,21.63,58,3,8,"… of decolonization we need to locate it in a temporal setting. When does decolonization begin, and … rulers and decolonization as exactly contiguous anyway? apparently a neutral term, …","","https://scholar.google.com/scholar?q=related:UZMP7EFWGQIJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
367,"JJ Byrne","Mecca of revolution: Algeria, decolonization, and the third world order",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=sa2NCwAAQBAJ&oi=fnd&pg=PP1&dq=decolonization&ots=2-nndL6Zwh&sig=eugN6sNPITKVTcjT0xDTDwLL3KQ","https://scholar.google.com/scholar?cites=5471788661269233956&as_sdt=2005&sciodt=2007&hl=en",34,"2023-10-31 15:46:03","BOOK","","","",,,,,367,52.43,367,1,7,"… embrace of more encompassing visions of"" decolonization"" that necessitated socio-economic … Cold War in the larger context of decolonization and sheds new light on the relationships …","","https://scholar.google.com/scholar?q=related:JIH28Muy70sJ:scholar.google.com/&scioq=decolonization&hl=en&as_sdt=2007&as_ylo=2010&as_yhi=2023"
